Date	Target_Return	RSI	W %R	%K	%D	Slow %K	Slow %D	%K	%D	Slow %K	Slow %D	MACD	MACD Difference	MACD Signal	PROC 1-Day	PROC 7-Day	PROC 14-Day	OBV
2017-08-28	1	35.4419695285045	-66.17825104387178	52.00998904164099	42.79746357030811	37.589570337307144	33.725035195025875	52.00998904164099	42.79746357030811	37.589570337307144	33.725035195025875	-0.08058267173548828	-0.02602810780252869	-0.054554563932959585	0.0924386030909363	-0.9634619290567257	-0.9607147915729413	-0.7652989565771295
2017-08-29	1	37.15607121326538	-64.08857649824971	55.69831747620549	50.354598609965336	42.33840080407548	37.6247273626466	55.69831747620549	50.354598609965336	42.33840080407548	37.6247273626466	-0.08013510744633834	-0.020464434810703	-0.05967067263563534	0.055463342633906475	-0.3843266298941613	-0.8934369096822051	-0.9149655132230591
2017-08-30	1	44.544670820339995	-54.301613083186254	61.89682572990404	56.53504408258353	49.19750678340674	43.04182597492977	61.89682572990404	56.53504408258353	49.19750678340674	43.04182597492977	-0.0723757391163069	-0.010164053184537253	-0.06221168593176965	0.259617847389726	0.20722356021031327	-0.37159354457375626	-0.9371228920210802
2017-08-31	1	51.93836505971184	-42.34938469764027	66.67823870820028	61.42446063810329	55.92777205360003	49.15455988036073	66.67823870820028	61.42446063810329	55.92777205360003	49.15455988036073	-0.05753911446615945	0.0037380571724881656	-0.06127717163864761	0.31623462373777794	0.5699635326623201	-0.018499617730166472	-0.33709875050286975
2017-09-01	0	57.88084803237913	-30.544662038738934	71.58096168771708	66.71867537527383	61.57286652873356	55.566048455246765	71.58096168771708	66.71867537527383	61.57286652873356	55.566048455246765	-0.03742460702680006	0.01908205168947804	-0.0565066587162781	0.31134729761033547	1.0698064829764853	0.1732361438090942	0.5020697969201277
2017-09-05	1	57.651093999902706	-30.899784996131274	65.9595449944403	68.07291513011926	64.36277771929342	60.621138767209	65.9595449944403	68.07291513011926	64.36277771929342	60.621138767209	-0.02147457721311241	0.02802566520253255	-0.04950024241564496	-0.009337228728286346	1.088826815595834	-0.04262491759263178	0.8276772174327023
2017-09-06	1	59.400229304833765	-27.154077195633853	68.27878919769132	68.60643195994959	66.87887206359059	64.27150543720585	68.27878919769132	68.60643195994959	66.87887206359059	64.27150543720585	-0.006345847717202702	0.03452351575875381	-0.04086936347595651	0.09459471981002106	1.1252204199102533	-0.22946622651052265	0.9690868733396231
2017-09-07	0	60.09287601684178	-26.60035629831302	63.7112212842942	65.98318515880862	67.24175117446862	66.16113365245089	63.7112212842942	65.98318515880862	67.24175117446862	66.16113365245089	0.006515877245664825	0.037908192577297065	-0.03139231533163224	0.037065783346192954	1.0692762479017774	0.09551224928007201	1.193461388829577
2017-09-08	1	57.73840628160195	-29.71785785822103	51.941187989195434	61.31039949039367	64.29434103066765	66.13832142290896	51.941187989195434	61.31039949039367	64.29434103066765	66.13832142290896	0.014429440764413215	0.036657404876836365	-0.02222796411242315	-0.08265880809230347	0.9297545732092444	0.5418546488975812	1.1382874550374158
2017-09-11	1	61.97571425742848	-24.776983143996645	60.262594832753855	58.63833470208118	62.030667659675	64.52225328827042	60.262594832753855	58.63833470208118	62.030667659675	64.52225328827042	0.026010586807863945	0.038590840736229676	-0.012580253928365731	0.21960584207929476	0.8894751270805864	1.0985418893164214	1.3010589625035822
2017-09-12	1	66.57665528365106	-20.816737991792444	66.34610277679951	59.516628532916286	62.10797921614684	62.81099596882982	66.34610277679951	59.516628532916286	62.10797921614684	62.81099596882982	0.041893795590919325	0.04357923961542805	-0.0016854440245087192	0.28078931290420944	0.8538272698904926	1.4286573066231147	1.4916840149721766
2017-09-13	1	68.74202687195078	-19.956556085669565	66.58563504284749	64.39811088413363	61.76934838517808	61.96933175366664	66.58563504284749	64.39811088413363	61.76934838517808	61.96933175366664	0.057657589392484	0.04747442673359417	0.010183162658889825	0.14961861356359873	0.6912239632372198	1.7684252049843039	1.5871908137645279
2017-09-14	1	70.57478938592479	-18.073274061747536	71.2780841322693	68.06994065063878	63.2827209547731	62.38668285203267	71.2780841322693	68.06994065063878	63.2827209547731	62.38668285203267	0.07275824230988448	0.050060063720795724	0.022698178589088756	0.134053201497191	0.8356190249745914	1.9335442845905693	1.4599635221029548
2017-09-15	1	73.3094279256185	-16.27834152110015	74.88423678768201	70.91598532093296	67.87133071447042	64.30780001814053	74.88423678768201	70.91598532093296	67.87133071447042	64.30780001814053	0.08931691416147203	0.05329498845790662	0.03602192570356541	0.21833775421080925	0.9602781587545965	2.096303824595095	1.3609505074260266
2017-09-18	1	75.76878633431744	-15.054059006061971	74.42432538469029	73.52888210154723	70.7036768248577	67.28590949803373	74.42432538469029	73.52888210154723	70.7036768248577	67.28590949803373	0.10693646635784759	0.056731632523425744	0.05020483383442185	0.22206735888721563	1.1469870589024747	2.2285277669916037	1.2707363921338501
2017-09-19	1	77.57341564498017	-14.750347094200933	74.76445262284942	74.6910049317406	72.38734679406768	70.32078477779861	74.76445262284942	74.6910049317406	72.38734679406768	70.32078477779861	0.12413896951904846	0.05914730854770128	0.06499166097134718	0.18060055388792257	1.4134862567564848	2.356382783079607	1.4631057452426781
2017-09-20	1	79.40886566200747	-15.225942549415839	75.99085911439332	75.05987904064436	74.26839160837685	72.45313840910073	75.99085911439332	75.05987904064436	74.26839160837685	72.45313840910073	0.14135922664451073	0.06109405253853084	0.08026517410597989	0.20138247511397742	1.3950458013210367	2.2969295138157557	1.5713535216489103
2017-09-21	1	81.17678462338358	-16.0914614500174	75.74496672468214	75.50009282064165	75.16176812685941	73.93916884310131	75.74496672468214	75.50009282064165	75.16176812685941	73.93916884310131	0.15876377584541856	0.06279888139155095	0.09596489445386762	0.2152652121301445	1.3287936383235346	2.1939665106586035	1.7522860293812978
2017-09-22	1	84.25814010317926	-14.137466898243833	78.30902082536278	76.68161555481277	75.84672493439557	75.09229488987727	78.30902082536278	76.68161555481277	75.84672493439557	75.09229488987727	0.1823444032690773	0.06910360705216775	0.11324079621690955	0.45706758960137195	1.6398625597884655	2.3424216460030984	2.301924301783429
2017-09-25	1	86.95520060174248	-12.196937307229028	81.28517730207543	78.44638828404014	77.21889531787261	76.07579612637586	81.28517730207543	78.44638828404014	77.21889531787261	76.07579612637586	0.2125967651206011	0.07948477512295324	0.13311198999764787	0.5363422359579416	2.048201190500054	2.90093537429222	2.625241703782113
2017-09-26	1	88.80466799323914	-12.664048822761199	81.01274811376102	80.2023154137331	78.46855441605491	77.17805822277435	81.01274811376102	80.2023154137331	78.46855441605491	77.17805822277435	0.24634508124029253	0.09058647299411574	0.1557586082461768	0.48009894312663104	2.314741816386896	3.2972479352358155	2.8292109696366587
2017-09-27	1	89.7925744713568	-13.73885369308967	78.82827415667089	80.37539985750249	79.03603742451044	78.24116238614597	78.82827415667089	80.37539985750249	79.03603742451044	78.24116238614597	0.2779231250352865	0.09773161343128775	0.18019151160399874	0.3044232457794435	2.3988173251694502	3.5733185083583288	2.9881575378370115
2017-09-28	1	90.42644415379807	-12.628969620668862	79.66459364978415	79.83520530673873	79.81996280953084	79.10818488336538	79.66459364978415	79.83520530673873	79.81996280953084	79.10818488336538	0.3050600169757729	0.09989480429741932	0.20516521267835358	0.21254082063409496	2.4314648190133226	3.87931949682443	3.0688822765847323
2017-09-29	1	91.23791185271347	-11.418293529236912	80.44883955662728	79.64723578769416	80.24792655578372	79.70130892994165	80.44883955662728	79.64723578769416	80.24792655578372	79.70130892994165	0.3305886006500387	0.1003387103773481	0.2302498902726906	0.2952139768350338	2.527384634988343	3.9576886095430175	3.1479451159520893
2017-10-02	1	91.98787526410072	-9.90888703674967	80.44167571317568	80.18503630652908	80.07922623800377	80.04903853443942	80.44167571317568	80.18503630652908	80.07922623800377	80.04903853443942	0.3548039090982229	0.09964321506042584	0.25516069403779706	0.30338066186685253	2.6175330429012216	3.9811082937798443	3.2316322752171853
2017-10-03	1	92.6608645324464	-8.75445194275123	81.55465547874697	80.81505691618337	80.18760771100096	80.17158683492946	81.55465547874697	80.81505691618337	80.18760771100096	80.17158683492946	0.37771374398266744	0.09804243995589629	0.27967130402677115	0.3024404510156292	2.4595804380334862	4.139776736553143	3.357182844760558
2017-10-04	1	92.8770596608454	-8.706083261431797	80.53245665105399	80.84292928099228	80.52844420987758	80.2650927196274	80.53245665105399	80.84292928099228	80.52844420987758	80.2650927196274	0.39405030078265213	0.0915031974047048	0.3025471033779473	0.10169305951155412	2.0166165180620115	4.106122072092832	3.2543537529696733
2017-10-05	1	93.18834629850146	-8.358822160466806	80.60241200406703	80.89650804462273	80.71600788073417	80.47735326720421	80.60241200406703	80.89650804462273	80.71600788073417	80.47735326720421	0.40625633400714634	0.08296738450335922	0.3232889495037871	0.14709353511664214	1.678518871217291	4.032114065812199	3.1841147286116023
2017-10-06	1	93.57797815616208	-7.652971310084777	81.02148932078182	80.71878599196769	80.83053783356507	80.69166330805892	81.02148932078182	80.71878599196769	80.83053783356507	80.69166330805892	0.41623970565436963	0.07436060492046603	0.3418791007339036	0.1903152200148532	1.562847650790325	3.999154836172937	2.9101209940941763
2017-10-09	1	93.91033754771298	-7.779479278956414	79.32184308097946	80.31524813527618	80.60657130712583	80.71770567380833	79.32184308097946	80.31524813527618	80.60657130712583	80.71770567380833	0.42381509897197844	0.06554879859045987	0.3582663003815186	0.16915988893114067	1.5188821857754982	3.9872780907782124	2.534269049224944
2017-10-10	1	94.03786381136422	-9.888672714591863	74.2322482117437	78.19186020450174	79.14208985372518	80.193066331472	74.2322482117437	78.19186020450174	79.14208985372518	80.193066331472	0.42665517430985034	0.05471109914266542	0.3719440751671849	0.0651420922608826	1.2860032714363032	3.845890155512375	2.1108290064900115
2017-10-11	0	94.18263348944838	-9.37697849655189	74.63127804872103	76.06178978048148	77.96185413325858	79.23683843136983	74.63127804872103	76.06178978048148	77.96185413325858	79.23683843136983	0.4259421852839793	0.043198488093435516	0.3827436971905438	0.07220386252636585	1.0525617473343887	3.6976459417690264	1.8744275301837776
2017-10-12	1	92.00759209527126	-12.042385599765915	66.63372386505837	71.83241670850776	75.16811650545685	77.42402016414684	66.63372386505837	71.83241670850776	75.16811650545685	77.42402016414684	0.41878121410396574	0.028830013530737553	0.3899512005732282	-0.06556195388708243	0.6818072016086543	3.1581572361980106	1.591712804891959
2017-10-13	1	92.08119785833043	-13.283623665523624	63.12315360417232	68.12938517265064	71.58844936213495	74.90614000028343	63.12315360417232	68.12938517265064	71.58844936213495	74.90614000028343	0.4090551009792378	0.01528312032480772	0.3937719806544301	0.024645016916516476	0.6043126464945555	2.633115833206514	1.317646246977151
2017-10-16	1	92.23259058097982	-13.171166296840775	63.44189815878281	64.39959187600458	68.41246037769562	71.72300874842912	63.44189815878281	64.39959187600458	68.41246037769562	71.72300874842912	0.3980706428394214	0.003438929747993036	0.39463171309142836	0.0486691209118797	0.5054388780288548	2.192441636196329	1.0603590685071083
2017-10-17	1	92.44154346071898	-13.2753454477469	66.78863428543214	64.45122868279583	66.9237375924333	68.97488244408794	66.78863428543214	64.45122868279583	66.9237375924333	68.97488244408794	0.3866790271375393	-0.006362148763111253	0.3930411759006506	0.06565211108433462	0.3803836723690334	1.9491761404469679	0.8217814770837079
2017-10-18	1	92.56452646466886	-15.197852022766046	66.24028308454722	65.49027184292079	65.24553859959855	66.8605788565758	66.24028308454722	65.49027184292079	65.24553859959855	66.8605788565758	0.3743521100660345	-0.014951252667692816	0.38930336273372734	0.03764997944438586	0.24859645177502596	1.771254524771005	0.7572776987129195
2017-10-19	1	92.9263714817431	-16.515597904217717	67.8460530923552	66.95832348744493	65.48800444505791	65.88576021236324	67.8460530923552	66.95832348744493	65.48800444505791	65.88576021236324	0.36337635095340204	-0.020741609424260232	0.38411796037766227	0.11043491732695525	0.29397231441081917	1.5837560794275625	0.7203957243859134
2017-10-20	1	93.77904955190556	-16.69273064689756	71.98935102476035	68.69189573388768	67.26124392917552	65.99826232461064	71.98935102476035	68.69189573388768	67.26124392917552	65.99826232461064	0.3583861901029195	-0.020585416219794206	0.3789716063227137	0.28998679779701714	0.5122378750513301	1.5701912423138675	0.820594638169628
2017-10-23	1	94.49300484933416	-18.116731746876702	72.2504587840171	70.69528763371096	69.02295605422238	67.25740147615191	72.2504587840171	70.69528763371096	69.02295605422238	67.25740147615191	0.3581719738623548	-0.016639705968287122	0.3748116798306419	0.2902491188109189	0.8701061722753195	1.5578458204281884	0.9424713532613186
2017-10-24	1	95.18904878062958	-16.208370494045997	77.14204374125673	73.7939511833448	71.0936379453873	69.12594597626169	77.14204374125673	73.7939511833448	71.0936379453873	69.12594597626169	0.3630759042601426	-0.009388620456399432	0.372464524716542	0.3405182525448856	1.1886493354070167	1.8001451401579103	1.2202618963978074
2017-10-25	1	95.52410116972426	-19.321048679772225	74.75212712012852	74.71487654846753	72.79600675250356	70.97086691737104	74.75212712012852	74.71487654846753	72.79600675250356	70.97086691737104	0.3678402083139005	-0.003699453122113172	0.3715396614360137	0.18759071259525953	1.3291538353617083	1.8413107736232928	1.336972498668728
2017-10-26	1	95.77876818417555	-20.20997089489033	72.68471049508724	74.85962711882424	73.76373823304996	72.5511276436469	72.68471049508724	74.85962711882424	73.76373823304996	72.5511276436469	0.3714719506240769	-5.4168649549435344e-05	0.37152611927362633	0.15138606671571572	1.4159703302908806	1.8017401226019305	1.5569652862133165
2017-10-27	1	96.08333619101735	-19.65334779360215	70.8471945569052	72.76134405737373	73.53530693947894	73.3650173083441	70.8471945569052	72.76134405737373	73.53530693947894	73.3650173083441	0.3753024067700892	0.003021029997170299	0.3722813767729189	0.19281520060178106	1.5732734203617178	1.8257809740364825	1.7277117407877076
2017-10-30	1	96.11187901731475	-21.082593532776308	64.27878019386212	69.27022841528493	71.94097122144794	73.0800054646589	64.27878019386212	69.27022841528493	71.94097122144794	73.0800054646589	0.3745220719083733	0.0017925561083634856	0.3727295158000098	0.018274840359500874	1.4797666774933314	1.7780890962538578	1.696807375564575
2017-10-31	1	96.20584954633956	-19.426983978610924	62.77384050590596	65.96660508555784	69.06733057437779	71.51453624510152	62.77384050590596	65.96660508555784	69.06733057437779	71.51453624510152	0.37121451274531836	-0.0012120024437531352	0.3724265151890715	0.057957207612242156	1.244984428277375	1.763599585108833	1.688987038619124
2017-11-01	1	96.55960303501844	-17.631950349254055	65.68431939472647	64.24564669816493	67.25376902929739	69.420690275041	65.68431939472647	64.24564669816493	67.25376902929739	69.420690275041	0.37063433133324963	-0.0014337470846574885	0.3720680784179071	0.23000266667789346	1.1841644466574166	2.064574106872992	1.8845149216006905
2017-11-02	1	96.62328451524151	-20.316325204445395	59.98175883101911	62.813306243883936	64.71317869648375	67.01142610005294	59.98175883101911	62.813306243883936	64.71317869648375	67.01142610005294	0.3671343409472243	-0.003946989976546245	0.37108133092377055	0.04332159153460008	0.8844690061278423	2.0836315764980786	1.8162122651515777
2017-11-03	1	96.82231870693768	-18.030678309742378	65.68467154260203	63.78358325611595	63.68067409362311	65.21587393980137	65.68467154260203	63.78358325611595	63.68067409362311	65.21587393980137	0.3639297736220328	-0.005721245841390166	0.369651019463423	0.13676212355733844	0.8332868669133028	2.1735163666261546	1.6606557988006565
2017-11-06	1	96.95736319251975	-17.40665783530059	66.95921336892853	64.20854791418331	64.21676072863639	64.20353783958105	66.95921336892853	64.20854791418331	64.21676072863639	64.20353783958105	0.35988715645341074	-0.007811090408009813	0.36769824686142055	0.09598482729451162	0.777508417041231	2.20448803583293	1.4637370011371744
2017-11-07	1	97.0682109131742	-16.206303571120905	66.61261925918376	66.41883472357152	64.98451647929195	64.29398376718378	66.61261925918376	66.41883472357152	64.98451647929195	64.29398376718378	0.35479032483540607	-0.010326337620811588	0.36511666245621766	0.07962514446257574	0.6636578199454661	2.2473723923905378	1.19992343743554
2017-11-08	0	97.21471208010733	-15.173168721249786	69.57407000029124	67.7153008761346	65.7624666004049	64.9879146027777	69.57407000029124	67.7153008761346	65.7624666004049	64.9879146027777	0.3496803203981287	-0.012349073646471198	0.3620293940445999	0.107210093764385	0.7531669414651951	2.2440787323842244	1.1187306228995224
2017-11-09	0	93.58386258416492	-20.089522698399843	63.06161452606078	66.41610126184536	66.37843773941324	65.70847360636999	63.06161452606078	66.41610126184536	66.37843773941324	65.70847360636999	0.33957111800339845	-0.017966620832961133	0.3575377388363596	-0.07760791484948404	0.6166599029846279	1.8693216510295918	0.8875248288955175
2017-11-10	0	89.42086917558859	-26.404716300884257	53.79423665031629	62.143307058889526	64.0003507609561	65.3804183669247	53.79423665031629	62.143307058889526	64.0003507609561	65.3804183669247	0.32531386073124224	-0.025779102484093874	0.3510929632153361	-0.09035882043482273	0.29506255750684657	1.4827210300656575	0.6023873565026172
2017-11-13	0	85.2049957945888	-33.45646238025489	48.52625916873203	55.127370115036456	60.3137599209168	63.56418280709533	48.52625916873203	55.127370115036456	60.3137599209168	63.56418280709533	0.3078750886092081	-0.03457429968490244	0.34244938829411053	-0.09388963978696384	0.15750605888142244	1.0433681572828444	0.4895678292977544
2017-11-14	0	83.08307337059681	-38.37083569021106	47.08015320698747	49.800216342012014	56.40726671047754	60.24045913078343	47.08015320698747	49.800216342012014	56.40726671047754	60.24045913078343	0.289408709870024	-0.04243254273926922	0.3318412526092932	-0.047514993652988675	-0.026809232447181076	0.8062542366530191	0.3836406624942589
2017-11-15	1	82.40272214107046	-42.00776582131264	49.475458089858975	48.360623488526244	52.387544328391094	56.36952365326177	49.475458089858975	48.360623488526244	52.387544328391094	56.36952365326177	0.2712419388146543	-0.04847945103571111	0.3197213898503654	-0.014709605604809882	-0.13736786950184443	0.6390725007916994	0.13855328193993136
2017-11-16	1	87.37889896847459	-30.015650551173813	65.35838391407118	53.97133173697262	52.84689820599317	53.88056974828723	65.35838391407118	53.97133173697262	52.84689820599317	53.88056974828723	0.2719245838859621	-0.03823744477152269	0.31016202865748477	0.6611189922864469	0.44286518120714014	1.109462110559503	0.756938766832385
2017-11-17	1	90.03924051808464	-26.38175710486038	71.13740545317069	61.9904158190337	56.31553196656405	53.84999150031607	71.13740545317069	61.9904158190337	56.31553196656405	53.84999150031607	0.28523401970419826	-0.019942407162629183	0.30517642686682744	0.5789609698882231	0.9161978173403544	1.6762652578841828	1.2018762816638469
2017-11-20	1	92.24849080052465	-20.312041307995987	79.20934969638229	71.90171302120814	62.45215007209409	57.20486008155041	79.20934969638229	71.90171302120814	62.45215007209409	57.20486008155041	0.3124432229851877	0.005813436894688162	0.3066297860904995	0.7264360984334007	1.7282386722986518	2.3555559302032196	1.839292973786922
2017-11-21	1	93.67326242507491	-17.85566981199085	82.14433018800915	77.49702844585413	69.46498546829844	62.74422250231883	82.14433018800915	77.49702844585413	69.46498546829844	62.74422250231883	0.34918387779747206	0.03404327336557805	0.315140604431894	0.6834451981586477	2.5161277985100345	2.8186145070493054	2.453729801093568
2017-11-22	1	94.49761191891146	-15.949146903695633	81.06996280803135	80.80788089747433	75.78388641193291	69.23367398410845	81.06996280803135	80.80788089747433	75.78388641193291	69.23367398410845	0.3884315589242462	0.058632763593881754	0.32979879533036444	0.5163968360838503	3.142357827168927	3.3048132900198754	2.872507908050317
2017-11-24	1	95.11100750011683	-13.35544534021883	81.72467421590561	81.64632240398213	79.0571444722998	74.76867211751035	81.72467421590561	81.64632240398213	79.0571444722998	74.76867211751035	0.42773358747979984	0.07834783371954834	0.3493857537602515	0.4617141180530354	3.667838421796053	3.6400458700205856	3.4277529230762864
2017-11-27	1	95.7120810286789	-11.96166320083969	81.64167141976755	81.47876948123492	81.15799766561916	78.66634284995058	81.64167141976755	81.47876948123492	81.15799766561916	78.66634284995058	0.46888375295217344	0.09559839935353753	0.3732853535986359	0.5393875943961808	4.242343519226788	4.099148032815632	4.079674557748877
2017-11-28	1	96.40192728758363	-9.597490762570004	83.243357207612	82.20323428109513	81.96479916786511	80.72664710192798	83.243357207612	82.20323428109513	81.96479916786511	80.72664710192798	0.5179512495272363	0.11573271674288027	0.402218532784356	0.7808644325341061	4.366349147637436	4.828551368909397	4.9909713626888506
2017-11-29	1	96.81532247546308	-10.416232618684907	80.55071005422701	81.81191289386892	81.6460751411087	81.58962399153096	80.55071005422701	81.81191289386892	81.6460751411087	81.58962399153096	0.5671878203527072	0.131975430054681	0.4352123902980262	0.5834834600609206	4.371041936107599	5.327287144261604	5.65377770091617
2017-11-30	1	97.0871872375374	-10.879123323608997	78.472644578887	80.75557061357541	81.12661149527983	81.57916193475118	78.472644578887	80.75557061357541	81.12661149527983	81.57916193475118	0.6119586124046279	0.14139697768528137	0.47056163471934653	0.43982865847084796	4.0740641188213855	5.872712342755752	6.134085199346979
2017-12-01	1	97.35692019913733	-9.242013116309188	80.36189397775634	79.79508287029019	80.85405544764997	81.20891402801279	80.36189397775634	79.79508287029019	80.85405544764997	81.20891402801279	0.6541858243740677	0.14689935172377688	0.5072864726502908	0.48859680805560385	3.8726540081013745	6.486222730649361	5.952182947680804
2017-12-04	1	97.58636157386928	-8.76432769566453	79.62669973639517	79.4870794310129	80.45106111097549	80.81057601796839	79.62669973639517	79.4870794310129	80.45106111097549	80.81057601796839	0.6933472992556204	0.14884866128426366	0.5444986379713568	0.46585278145034814	3.8204222801010768	7.082831445819665	5.833032189324507
2017-12-05	1	97.7050014637661	-9.467657736251267	75.3287727366036	78.43912215025176	78.8681442167738	80.05775359179971	75.3287727366036	78.43912215025176	78.8681442167738	80.05775359179971	0.7236494723049489	0.14332066746687366	0.5803288048380753	0.25772340239595537	3.6096116003644036	7.4098447433162296	5.340556849496143
2017-12-06	1	97.82067906981952	-10.051428285689113	72.84534939093584	75.93360728797826	77.32707208411557	78.8820924706216	72.84534939093584	75.93360728797826	77.32707208411557	78.8820924706216	0.746724499271302	0.13311655554658142	0.6136079437247206	0.2590850615763708	3.3207493220976754	7.70397043498024	4.896567939459095
2017-12-07	1	97.91700763143706	-10.897771862523753	71.69953583248551	73.2912193200084	75.97245033483526	77.38922221190819	71.69953583248551	73.2912193200084	75.97245033483526	77.38922221190819	0.762785088372496	0.11934171571822039	0.6434433726542756	0.22128701460122854	2.747069403294703	7.2333651924079065	4.588598211005391
2017-12-08	1	98.02950236409075	-10.351516895830425	71.18893046627984	71.91127189656714	74.13785763253996	75.81246001716359	71.18893046627984	71.91127189656714	74.13785763253996	75.81246001716359	0.7745008760261172	0.10484600269747324	0.6696548733286439	0.26616755486709287	2.4229279218887085	6.899877053543724	4.385018756800934
2017-12-11	1	98.17068906054949	-9.982323437689999	73.53707954683013	72.14184861519857	72.91993359462695	74.3434138540007	73.53707954683013	72.14184861519857	72.91993359462695	74.3434138540007	0.7852914138817582	0.09250923244249143	0.6927821814392667	0.35407821909550313	2.3354844127875958	6.504697664071027	4.192621298656375
2017-12-12	1	98.27906447708435	-10.070457869465033	74.02413521432244	72.91671507581087	72.65900609017072	73.23893243911253	74.02413521432244	72.91671507581087	72.65900609017072	73.23893243911253	0.7933586572699127	0.0804611806645168	0.7128974766053959	0.2894338254521226	2.1326609984975775	6.087905588236484	3.6845541826758503
2017-12-13	1	98.39715400966283	-10.145144890912682	74.95381253609143	74.17167576574808	73.08069871920185	72.88654613466649	74.95381253609143	74.17167576574808	73.08069871920185	72.88654613466649	0.8005761372245317	0.07014292849530857	0.7304332087292231	0.3349710249359937	1.9996078097883034	5.896423552169174	3.428379906756976
2017-12-14	1	98.46585814888516	-11.229753174937018	72.78529194924556	73.92107989988655	73.29784994255385	73.01251825064212	72.78529194924556	73.92107989988655	73.29784994255385	73.01251825064212	0.8031610501561346	0.05818227314152913	0.7449787770146055	0.20335847200117038	1.9442983394483657	5.62409155821919	3.1848736343003394
2017-12-15	1	98.5564696643036	-10.89197612156495	74.2571859769953	73.99876348744418	73.91150104469695	73.43001656881752	74.2571859769953	73.99876348744418	73.91150104469695	73.43001656881752	0.8043074149507774	0.04746291034893757	0.7568445046018398	0.2773851070583634	1.9629059827865822	5.348838492001057	2.967994770730231
2017-12-18	1	98.66098906891422	-12.31728380742776	73.34724012218848	73.46323934947651	73.87353315976861	73.69429471567311	73.34724012218848	73.46323934947651	73.87353315976861	73.69429471567311	0.8062454475554688	0.03952075436290314	0.7667246931925656	0.3412022171080626	2.0849050399063516	4.889248231640071	2.840239734546088
2017-12-19	1	98.72875055726094	-14.682916160040394	68.83152031267609	72.14531547062002	72.83501017943935	73.54001479463494	68.83152031267609	72.14531547062002	72.83501017943935	73.54001479463494	0.8055882256426514	0.031090825960068624	0.7744973996825828	0.23364176038813192	2.0517892569687493	4.524430553662866	2.8155377788937925
2017-12-20	1	98.82558483642899	-13.11904006577288	72.05566942392043	71.41147661959508	72.25538155700515	72.98797496540435	72.05566942392043	71.41147661959508	72.25538155700515	72.98797496540435	0.8065565560114365	0.025647325063082982	0.7809092309483535	0.35447237622871186	2.052190082141041	4.435603074417814	2.9133573235988095
2017-12-21	1	98.88610934631627	-14.915089808112846	70.75660848064595	70.54793273908089	71.84964486328522	72.31334553324321	70.75660848064595	70.54793273908089	71.84964486328522	72.31334553324321	0.8052233380255629	0.01945128566176746	0.7857720523637954	0.23516506972102919	1.996967461331058	4.17221700602913	2.9276081608016145
2017-12-22	1	98.93879997449454	-14.613372883794352	69.8934087437627	70.9018955494431	70.97688941663871	71.693971945643	69.8934087437627	70.9018955494431	70.97688941663871	71.693971945643	0.8013865641391646	0.012491609420295369	0.7888949547188693	0.21096770290622402	1.8709100889815506	3.9079287630232464	2.870943097483486
2017-12-26	1	98.97797464090989	-14.550044001288743	68.68433529689145	69.77811750710009	70.04430845157931	70.95694757716772	68.68433529689145	69.77811750710009	70.04430845157931	70.95694757716772	0.7940761824106062	0.004144982153389543	0.7899312002572166	0.1592173215005919	1.826034355848064	3.80583625095494	2.671195118486093
2017-12-27	1	99.01842233190821	-13.731538581506598	69.45940730852823	69.34571711639418	70.16988585074974	70.39702790632255	69.45940730852823	69.34571711639418	70.16988585074974	70.39702790632255	0.7843295986132119	-0.004481281315203756	0.7888108799284157	0.1656140501214352	1.7125371453703648	3.7090586222408644	2.544434762707937
2017-12-28	1	99.05573309444574	-13.430317682493943	68.26919457980522	68.80431239507502	69.41259088192669	69.87559506141855	68.26919457980522	68.80431239507502	69.41259088192669	69.87559506141855	0.7724425509409514	-0.013094663189971434	0.7855372141309228	0.15407159922721667	1.5228490660800766	3.6395040629152984	2.359551773569536
2017-12-29	1	99.06443568363696	-14.854256191004145	62.84897478646367	66.85919222493243	67.83106414309023	69.13784695858887	62.84897478646367	66.85919222493243	67.83106414309023	69.13784695858887	0.7553971884989537	-0.02411202050557537	0.779509209004529	0.035136308842328656	1.3217904330489163	3.400700044122604	2.187709776635564
2018-01-02	1	99.11918210475693	-13.909267859792529	65.45239090593108	65.52352009073337	66.9428605755239	68.06217186684692	65.45239090593108	65.52352009073337	66.9428605755239	68.06217186684692	0.7401729021091938	-0.03146904551626817	0.771641947625462	0.22108345067299412	1.187115769915045	3.2636677241498147	2.130335550966341
2018-01-03	1	99.18777894502583	-13.342433487194704	68.88614163931562	65.72916911057017	66.98322184400874	67.25238218754093	68.88614163931562	65.72916911057017	66.98322184400874	67.25238218754093	0.7288876188985043	-0.03420346298156618	0.7630910818800705	0.29715408227185036	1.2496935028402083	3.2716169367893535	2.085502016069252
2018-01-04	1	99.2304401676159	-16.01711576585786	65.09925340940451	66.47926198488379	66.111191064184	66.67909116123886	65.09925340940451	66.47926198488379	66.111191064184	66.67909116123886	0.7177703388419729	-0.03625659443047802	0.754026933272451	0.19683521153259026	1.2354145226765385	3.1294381066035877	2.048015450167764
2018-01-05	1	99.3011720178767	-16.02362605800107	68.23471494547795	67.40670333139941	66.10429513731853	66.39956934850373	68.23471494547795	67.40670333139941	66.10429513731853	66.39956934850373	0.7117273336772314	-0.03383967967617563	0.745567013353407	0.3533224571931492	1.4316052917172046	3.283781252032164	2.0468461255454633
